RowID,Survey Method,Survey Type,Reporting Date,Reporting Year,City,Age,Age Group,Gender,Race,Ethnicity,Hispanic,Veteran Status,Chronic,Latitude,Longitude,Geolocation
7096,Observation Tool,Paper,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.480208,-112.116365,POINT (-112.116365 33.480208)
6693,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.46228692,-112.07726871,POINT (-112.07726871 33.46228692)
6787,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,DK/REF,No,DK/REF,,,33.594377227,-112.120016394,POINT (-112.120016394 33.594377227)
5316,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,Yes,White,No,true,33.450942037,-112.116760816,POINT (-112.116760816 33.450942037)
4751,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,true,33.41850438,-111.82977092,POINT (-111.82977092 33.41850438)
6944,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,DK/REF,White,,,33.392768769,-111.943950159,POINT (-111.943950159 33.392768769)
6506,Observation Tool,App,01/27/2020,2020,Mesa,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44610523,-111.840092,POINT (-111.840092 33.44610523)
6686,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.4608546,-112.0736376,POINT (-112.0736376 33.4608546)
5453,Interview,App,01/27/2020,2020,Tempe,55-61,25+,male,White,No,White,No,true,33.44223462,-111.955565047,POINT (-111.955565047 33.44223462)
7091,Observation Tool,Paper,01/27/2020,2020,Mesa,25-54,25+,female,Black or African American,No,Black or African American,,,33.424317,-111.839157,POINT (-111.839157 33.424317)
6011,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.44703024,-112.08611788,POINT (-112.08611788 33.44703024)
6881,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,DK/REF,White,,,33.4186734,-111.8898716,POINT (-111.8898716 33.4186734)
6594,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,DK/REF,DK/REF,DK/REF,,,33.47407034,-111.98845899,POINT (-111.98845899 33.47407034)
6450,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,DK/REF,DK/REF,DK/REF,,,33.43395312,-112.09393492,POINT (-112.09393492 33.43395312)
5105,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,American Indian or Alaska Native,Yes,American Indian or Alaska Native,Yes,true,33.421898992,-111.941551343,POINT (-111.941551343 33.421898992)
6360,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.573373481,-112.062563004,POINT (-112.062563004 33.573373481)
6890,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,Black or African American,No,Black or African American,,,33.45149328,-112.0621177,POINT (-112.0621177 33.45149328)
5187,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,,33.43648399,-111.90543739,POINT (-111.90543739 33.43648399)
6291,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,DK/REF,Black or African American,,,33.448392889,-112.076880103,POINT (-112.076880103 33.448392889)
6255,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,American Indian or Alaska Native,DK/REF,American Indian or Alaska Native,,,33.373950273,-111.945898701,POINT (-111.945898701 33.373950273)
6002,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,DK/REF,DK/REF,DK/REF,,,33.46271425,-112.12403245,POINT (-112.12403245 33.46271425)
4879,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,true,33.4167061,-111.8200212,POINT (-111.8200212 33.4167061)
5915,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446568861,-112.086934028,POINT (-112.086934028 33.446568861)
5367,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,No,true,33.538533072,-112.098999023,POINT (-112.098999023 33.538533072)
5965,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,Asian,No,Asian,,,33.45853583,-112.071197927,POINT (-112.071197927 33.45853583)
5671,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,No,DK/REF,,,33.446280445,-112.088207829,POINT (-112.088207829 33.446280445)
6875,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,female,White,No,White,,,33.421776667,-111.93594,POINT (-111.93594 33.421776667)
7081,Observation Tool,Paper,01/27/2020,2020,Scottsdale,62+,25+,female,White,No,White,,,33.584341,-111.924763,POINT (-111.924763 33.584341)
6603,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.57422197,-112.06540238,POINT (-112.06540238 33.57422197)
5980,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.450541757,-112.079488384,POINT (-112.079488384 33.450541757)
5076,Interview,App,01/27/2020,2020,Mesa,62+,25+,female,White,No,White,No,,33.43411601,-111.87772302,POINT (-111.87772302 33.43411601)
6099,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,female,Asian,DK/REF,Asian,,,33.451926238,-112.074110806,POINT (-112.074110806 33.451926238)
6496,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,male,White,No,White,,,33.5087469,-112.16844197,POINT (-112.16844197 33.5087469)
5334,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,true,33.407625323,-111.833578851,POINT (-111.833578851 33.407625323)
6316,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,female,White,No,White,,,33.569902112,-112.08539201,POINT (-112.08539201 33.569902112)
6299,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,,,33.40760294,-111.83362319,POINT (-111.83362319 33.40760294)
6249,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.569905506,-112.085361513,POINT (-112.085361513 33.569905506)
6251,Observation Tool,App,01/27/2020,2020,Chandler,55-61,25+,female,White,No,White,,,33.319600462,-111.961908471,POINT (-111.961908471 33.319600462)
5041,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,Black or African American,No,Black or African American,No,true,33.41482278,-111.855210867,POINT (-111.855210867 33.41482278)
6673,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.46085582,-112.07359756,POINT (-112.07359756 33.46085582)
4997,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.40970879,-111.94978998,POINT (-111.94978998 33.40970879)
5229,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.491984652,-111.920386115,POINT (-111.920386115 33.491984652)
5166,Interview,App,01/27/2020,2020,Phoenix,18-24,18-24,female,DK/REF,Yes,DK/REF,No,true,33.49680095,-112.15228373,POINT (-112.15228373 33.49680095)
6707,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.55388,-112.117478333,POINT (-112.117478333 33.55388)
5257,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,White,No,White,Yes,,33.535934575,-112.143735755,POINT (-112.143735755 33.535934575)
6664,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.46086526,-112.07360936,POINT (-112.07360936 33.46086526)
5777,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446288564,-112.088049261,POINT (-112.088049261 33.446288564)
5785,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.445298416,-112.086909386,POINT (-112.086909386 33.445298416)
5346,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,No,,33.5687375,-112.0993825,POINT (-112.0993825 33.5687375)
7062,Interview,Paper,01/27/2020,2020,Mesa,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.424207,-111.840035,POINT (-111.840035 33.424207)
5312,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Asian,No,Asian,No,true,33.422160808,-111.935850724,POINT (-111.935850724 33.422160808)
4856,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.4291375,-111.93879591,POINT (-111.93879591 33.4291375)
5999,Observation Tool,App,01/27/2020,2020,Mesa,DK/REF,18-24,DK/REF,DK/REF,DK/REF,DK/REF,,,33.417528416,-111.769124279,POINT (-111.769124279 33.417528416)
5603,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44610244,-112.08826811,POINT (-112.08826811 33.44610244)
5675,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446278329,-112.088231461,POINT (-112.088231461 33.446278329)
6127,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.465304761,-112.090969747,POINT (-112.090969747 33.465304761)
4762,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.5684806,-112.1007484,POINT (-112.1007484 33.5684806)
6790,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,DK/REF,DK/REF,DK/REF,,,33.448353787,-112.078849934,POINT (-112.078849934 33.448353787)
5069,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,true,33.40765491,-111.83349689,POINT (-111.83349689 33.40765491)
6248,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.580684017,-112.099497574,POINT (-112.099497574 33.580684017)
6592,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,DK/REF,No,DK/REF,,,33.43704597,-111.91893002,POINT (-111.91893002 33.43704597)
5147,Interview,App,01/27/2020,2020,Chandler,25-54,25+,female,White,Yes,White,No,,33.306446699,-111.872286229,POINT (-111.872286229 33.306446699)
6137,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,female,White,No,White,,,33.562138375,-112.099490137,POINT (-112.099490137 33.562138375)
6365,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,DK/REF,Yes,DK/REF,,,33.40967003,-111.94969272,POINT (-111.94969272 33.40967003)
5240,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,DK/REF,Yes,DK/REF,No,true,33.45900858,-112.13381362,POINT (-112.13381362 33.45900858)
7030,Interview,Paper,01/27/2020,2020,Phoenix,0-17,0-17,male,Black or African American,No,Black or African American,No,,33.58234,-112.094812,POINT (-112.094812 33.58234)
6761,Observation Tool,App,01/27/2020,2020,Tempe,DK/REF,25+,DK/REF,DK/REF,No,DK/REF,,,33.43634411,-111.90926712,POINT (-111.90926712 33.43634411)
6418,Observation Tool,App,01/27/2020,2020,Chandler,25-54,25+,female,American Indian or Alaska Native,DK/REF,American Indian or Alaska Native,,,33.321373948,-111.841357026,POINT (-111.841357026 33.321373948)
5405,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,No,,33.578637518,-111.883745573,POINT (-111.883745573 33.578637518)
6518,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,DK/REF,Yes,DK/REF,,,33.50887612,-112.09103948,POINT (-112.09103948 33.50887612)
6147,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,White,Yes,White,,,33.41458993,-111.735192826,POINT (-111.735192826 33.41458993)
4940,Interview,App,01/27/2020,2020,Mesa,55-61,25+,male,White,No,White,Yes,true,33.41395862,-111.59364404,POINT (-111.59364404 33.41395862)
5457,Interview,App,01/27/2020,2020,Tempe,18-24,18-24,male,White,No,White,No,true,33.408131464,-111.921983287,POINT (-111.921983287 33.408131464)
5328,Interview,App,01/27/2020,2020,Mesa,55-61,25+,female,White,Yes,White,No,,33.393396123,-111.704436927,POINT (-111.704436927 33.393396123)
5819,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446863018,-112.088041447,POINT (-112.088041447 33.446863018)
5237,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,female,White,No,White,DK_REF,,33.578561446,-111.884655945,POINT (-111.884655945 33.578561446)
5539,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,No,true,33.481187671,-111.913109366,POINT (-111.913109366 33.481187671)
6723,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.537257578,-112.11289791,POINT (-112.11289791 33.537257578)
6911,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.439950763,-111.950795639,POINT (-111.950795639 33.439950763)
5536,Interview,App,01/27/2020,2020,Scottsdale,55-61,25+,male,White,No,White,No,,33.493800927,-111.907197777,POINT (-111.907197777 33.493800927)
6461,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.45172443,-112.12576286,POINT (-112.12576286 33.45172443)
6589,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.49439243,-112.16727414,POINT (-112.16727414 33.49439243)
5121,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,,33.38101978,-111.771147,POINT (-111.771147 33.38101978)
5838,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.445070611,-112.086828183,POINT (-112.086828183 33.445070611)
5873,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,No,DK/REF,,,33.446752506,-112.086910985,POINT (-112.086910985 33.446752506)
5039,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.496508617,-112.070375846,POINT (-112.070375846 33.496508617)
5176,Interview,App,01/27/2020,2020,Mesa,55-61,25+,male,White,No,White,No,true,33.408257098,-111.841009335,POINT (-111.841009335 33.408257098)
5712,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.445898979,-112.088724906,POINT (-112.088724906 33.445898979)
6699,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,male,White,No,White,,,33.45860927,-112.07090711,POINT (-112.07090711 33.45860927)
4926,Interview,App,01/27/2020,2020,Phoenix,18-24,18-24,female,White,Yes,White,No,,33.44552249,-112.08814228,POINT (-112.08814228 33.44552249)
6878,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,,,33.407534863,-111.833620397,POINT (-111.833620397 33.407534863)
4945,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,White,No,White,No,,33.494896055,-112.071625903,POINT (-112.071625903 33.494896055)
5020,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,Yes,White,No,,33.402597897,-111.851870068,POINT (-111.851870068 33.402597897)
5821,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44509677,-112.08669256,POINT (-112.08669256 33.44509677)
4841,Interview,App,01/27/2020,2020,Mesa,62+,25+,male,White,No,White,No,,33.393453285,-111.736017019,POINT (-111.736017019 33.393453285)
4943,Interview,App,01/27/2020,2020,Mesa,18-24,18-24,female,White,No,White,No,,33.422589032,-111.683747051,POINT (-111.683747051 33.422589032)
6303,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.442854984,-112.096460179,POINT (-112.096460179 33.442854984)
7087,Observation Tool,Paper,01/27/2020,2020,Scottsdale,18-24,18-24,male,White,No,White,,,33.480065,-111.942796,POINT (-111.942796 33.480065)
5988,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,White,Yes,White,,,33.400501963,-111.83466875,POINT (-111.83466875 33.400501963)
5460,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Black or African American,No,Black or African American,No,,33.421731561,-111.935907911,POINT (-111.935907911 33.421731561)
5799,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.445341812,-112.086909343,POINT (-112.086909343 33.445341812)
6996,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.571542331,-112.065790949,POINT (-112.065790949 33.571542331)
5795,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446458843,-112.087995781,POINT (-112.087995781 33.446458843)
6757,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,,,33.53844001,-112.147422033,POINT (-112.147422033 33.53844001)
5437,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,Yes,White,No,true,33.414938333,-111.898328333,POINT (-111.898328333 33.414938333)
6349,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.428122658,-112.082376527,POINT (-112.082376527 33.428122658)
5287,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,,33.611242615,-112.111846202,POINT (-112.111846202 33.611242615)
6822,Observation Tool,App,01/27/2020,2020,Mesa,55-61,25+,male,Asian,DK/REF,Asian,,,33.39554965,-111.827643,POINT (-111.827643 33.39554965)
4866,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,Yes,American Indian or Alaska Native,No,,33.568205092,-112.073656908,POINT (-112.073656908 33.568205092)
6402,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,DK/REF,Black or African American,,,33.450661199,-112.045557518,POINT (-112.045557518 33.450661199)
5339,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.53846153,-112.099385262,POINT (-112.099385262 33.53846153)
5080,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.451772933,-112.093980778,POINT (-112.093980778 33.451772933)
5421,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,White,Yes,White,No,true,33.410132057,-111.889031762,POINT (-111.889031762 33.410132057)
4829,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.56921301,-112.13095901,POINT (-112.13095901 33.56921301)
6607,Observation Tool,App,01/27/2020,2020,Phoenix,0-17,0-17,female,DK/REF,DK/REF,DK/REF,,,33.437647316,-112.073961599,POINT (-112.073961599 33.437647316)
5278,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.47452425,-112.003441763,POINT (-112.003441763 33.47452425)
5806,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44198478,-112.083479727,POINT (-112.083479727 33.44198478)
5947,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,,,33.41844749,-111.82996687,POINT (-111.82996687 33.41844749)
5145,Interview,App,01/27/2020,2020,Chandler,25-54,25+,female,American Indian or Alaska Native,Yes,American Indian or Alaska Native,No,,33.31563029,-111.845839061,POINT (-111.845839061 33.31563029)
5624,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44604873,-112.08863207,POINT (-112.08863207 33.44604873)
7100,Observation Tool,Paper,01/27/2020,2020,Chandler,DK/REF,25+,male,Black or African American,DK/REF,Black or African American,,,33.305405,-111.963226,POINT (-111.963226 33.305405)
4970,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,No,,33.569857562,-112.085353201,POINT (-112.085353201 33.569857562)
6858,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.46424308,-112.21966564,POINT (-112.21966564 33.46424308)
